Route_start|Route_end|Reference_time|Interval(days)|Area_size|Max_samples|Duration(s)|Number_of_records
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|60|0.8|5000|4.25542783737|5000
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|60|0.8|5000|11.6206960678|4301
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|60|0.8|5000|11.9806818962|4847
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|60|0.8|5000|11.8800621033|4595
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|60|0.8|5000|8.23177218437|4381
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|60|0.8|5000|12.1258690357|4651
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|60|0.8|5000|8.82450914383|4544
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|60|0.8|5000|3.51017093658|789
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|60|0.8|5000|3.44531011581|1115
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|60|0.8|5000|3.77345180511|1022
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|60|0.8|5000|2.38199615479|1001
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|60|0.8|5000|3.54721784592|1092
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|60|0.8|5000|2.60538721085|934
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.50489401817|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|1.26905608177|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.17452406883|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.942147016525|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.20742988586|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|1.02975511551|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.58911895752|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|1.26630496979|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.3820810318|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.998273134232|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.39011287689|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|1.01066207886|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.08382606506|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|0.968792915344|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.07444691658|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.789946079254|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|0.95195889473|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|0.795907020569|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.14305615425|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|0.879162788391|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|0.998394012451|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.815273046494|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.03479790688|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|0.761663913727|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.21369981766|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|0.818109035492|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|0.999875068665|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.831403970718|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.12071800232|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|0.816280126572|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.04004001617|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|0.873108148575|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.00189685822|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.785722970963|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|0.981662034988|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|0.847366094589|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|4.02882313728|723
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|3.74974989891|822
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|3.91478610039|887
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|2.93598604202|922
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|3.86079907417|948
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|3.03535103798|999
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|3.46741104126|735
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|3.24552297592|927
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|3.42669796944|933
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|2.66747093201|912
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|3.533659935|893
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|2.54698181152|938
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|2.08406305313|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|1.59361791611|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.6843650341|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|1.40168786049|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.73262310028|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|1.2605741024|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|2.30078005791|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|2.47164607048|997
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|2.1272289753|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|1.50204205513|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|2.09023714066|1000
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|1.39322113991|1000
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|2.65612196922|914
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|2.37786507607|979
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|2.57724905014|986
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|1.92490911484|999
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|2.48581910133|940
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|1.93165707588|948
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|4.99070310593|872
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|4.51752305031|881
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|4.89327287674|938
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|3.3331489563|920
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|4.39067387581|844
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|3.55012989044|951
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|3.81305098534|138
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|3.70836806297|138
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|3.7778339386|124
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|2.66589593887|104
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|3.58390212059|132
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|2.80226898193|144
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|1000|1.36651206017|37
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|1000|1.27730202675|45
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|1000|1.29911994934|36
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|1000|0.896558046341|44
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|1000|1.14208698273|38
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|1000|0.894078969955|42
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|7.10183691978|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|6.01650500298|4980
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|6.31635189056|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|5.21737313271|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|6.7853012085|5000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|5.34527301788|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|6.81012797356|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|5.52855610847|4979
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|6.06347203255|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|4.6791639328|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|6.09049415588|5000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|4.78159117699|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|4.91188097|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|4.14421701431|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|4.63866996765|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|3.74972486496|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|4.52780604362|5000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|3.8470249176|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|5.53580093384|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|4.39376807213|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|4.81789493561|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|3.94055914879|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|4.7949719429|5000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|3.83229088783|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|5.98659086227|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|4.95476508141|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|5.43046593666|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|4.31656098366|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|5.3957221508|5000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|4.53689217567|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|4.8571331501|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|3.93829894066|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|4.42242407799|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|3.56959700584|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|4.58111310005|5000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|3.43070912361|5000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|3.7982339859|723
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|3.72782301903|822
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|4.05361795425|936
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|3.00513911247|984
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|3.8769299984|980
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|3.00085401535|1018
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|3.60100317001|791
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|3.42468690872|1020
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|3.73906612396|1034
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|2.66846513748|912
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|3.52841711044|909
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|2.6842880249|991
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|7.36779284477|3943
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|6.43944406509|4293
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|6.91992092133|4181
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|5.38679480553|4078
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|6.91608905792|4179
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|5.63174009323|4394
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|6.71460795403|3258
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|6.01565289497|3659
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|6.62526202202|3451
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|4.86089205742|3411
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|6.60923504829|3575
Times Sq, NYC, USA|11 Wall street, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|5.04187703133|3583
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|2.61619019508|928
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|2.40546393394|1044
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|2.66390585899|1050
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|1.94970011711|1067
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|2.43404102325|973
Metropolitan Museum, 5th Avenue, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|1.93223905563|974
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|4.66098499298|872
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|4.46482205391|881
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|4.80912399292|938
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|3.47039198875|920
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|4.50998520851|860
Union Sq, NYC, USA|Metropolitan Museum, 5th Avenue, New York, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|3.49251413345|951
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|3.77314209938|138
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|3.72025704384|138
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|3.83500385284|124
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|2.67532491684|104
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|3.62310504913|132
Union Sq, NYC, USA|Harlem, New York, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|2.79897499084|144
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.3|5000|1.2862739563|37
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.3|5000|1.2770550251|45
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.3|5000|1.28507494926|36
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.3|5000|0.890326976776|44
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.3|5000|1.1591899395|38
Harlem, New York, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.3|5000|0.928442001343|42
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.760192155838|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.595199108124|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.71337389946|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.602391004562|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.745327949524|1000
Union Sq, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.558037042618|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.81450510025|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.614583015442|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.724379062653|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.620022058487|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.716461896896|1000
Times Sq, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.551752090454|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.706550836563|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.644548892975|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.691540002823|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.598693132401|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.697964906693|1000
Grand Central, NYC, USA|Times Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.543037891388|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.796675205231|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.659344911575|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.723217964172|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.601348876953|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.685656070709|1000
Grand Central, NYC, USA|Union Sq, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.611675977707|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.622091054916|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.548204183578|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.626773834229|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.50754904747|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.589698076248|1000
Union Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.50824713707|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.730423927307|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.606844902039|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.778983831406|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.593125104904|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|0.721163988113|1000
Times Sq, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.539943933487|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|1.30484199524|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|1.16985106468|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|1.15750002861|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.871830940247|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|1.09252882004|1000
Grand Central, NYC, USA|Columbia University, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|0.829815864563|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|2.8603181839|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|2.58321404457|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|2.75998783112|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|2.10664701462|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-10-15 00:00:00|90|0.8|1000|2.54595804214|1000
Columbia University, NYC, USA|Grand Central, NYC, USA|2013-12-01 00:00:00|90|0.8|1000|2.04192304611|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-02-15 00:00:00|90|0.8|1000|0.908546924591|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-04-01 00:00:00|90|0.8|1000|0.690399885178|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-06-15 00:00:00|90|0.8|1000|0.782504796982|1000
Union Sq, NYC, USA|11 Wall street, NYC, USA|2013-08-01 00:00:00|90|0.8|1000|0.641879081726|1000
